7.5974587939105529,0.34190273457558418,0.26483969935664115,0.7423876258652139,121.20566394581397,35.107484727517402
1.1010512765499079,0.41740327540585298,0.3649932060359008,1.0097547021382982,986.84842529019431,9.5134091396711185
0.99999999999997691,0.83458646616541055,0.9248120300751892,2.1992481203007546,3524.0300751879845,2.5579538487363607e-13
1.3677732512781273,0.33471322769667849,0.25404389053301168,0.79360563184564104,464.89312955157419,12.227146509989986
2.5322095123419186,0.36231186032510548,0.27796508127633957,0.84485393194002456,247.78570789322896,511.75821794101148
1.0234968901175594,0.58742225293711614,0.53904630269523079,1.3583275742916354,1848.4768486524013,5.3787145818930853
3.0,1.3333333333333333,1.3333333333333333,0.0,477.44444444444434,0.0,4.0
8.0,0.5,0.375,1.0,92.234375,83.428571428599994,1.0
1.0,0.0,0.0,0.0,322.0,0.0,4.0
1.0,1.0,6.0,3.0,903.0,0.0,2.0
9.0,0.1111111111111111,0.1111111111111111,0.22222222222222221,18.839506172839506,27.0,1.0
1.0,0.0,1.0,0.0,338.0,0.0,4.0
1.0,0.0,0.0,1.0,47.0,0.0,1.0
6.0,0.33333333333333331,0.16666666666666666,0.16666666666666666,76.305555555555543,78.200000000000003,1.0
1.0,0.0,0.0,0.0,98.0,0.0,1.0
1.0,1.0,0.0,1.0,359.0,0.0,4.0
4.0,0.0,0.75,0.0,32.9375,0.0,1.0
3.0,0.0,0.33333333333333331,2.6666666666666665,355.11111111111109,252.5,4.0
1.0,0.0,0.0,1.0,2333.0,0.0,6.0
12.0,1.5833333333333333,0.41666666666666669,1.75,59.597222222222207,14.181818181800001,1.0
1.0,0.0,0.0,1.0,1651.0,0.0,6.0
6.0,0.16666666666666666,0.0,0.66666666666666663,52.388888888888886,10.6,1.0
1.0,0.0,0.0,0.0,404.0,0.0,4.0
87.0,1.5172413793103448,1.3333333333333333,2.0574712643678161,6.7931034482758621,13.546511627899999,1.0
3.0,0.0,0.0,0.66666666666666663,80.555555555555543,151.0,1.0
31.0,0.12903225806451613,0.12903225806451613,0.67741935483870963,21.396462018730489,30.666666666699999,1.0
1.0,0.0,0.0,0.0,491.0,0.0,4.0
1.0,1.0,0.0,1.0,1943.0,0.0,6.0
3.0,0.33333333333333331,0.0,1.3333333333333333,213.55555555555554,507.0,5.0
2.0,0.0,0.0,0.0,235.25,0.0,1.0
3.0,1.3333333333333333,0.66666666666666663,1.6666666666666667,68.333333333333329,56.0,1.0
1.0,0.0,0.0,1.0,553.0,0.0,4.0
1.0,0.0,0.0,0.0,1873.0,0.0,6.0
6.0,0.83333333333333337,0.33333333333333331,1.1666666666666667,309.05555555555549,80.400000000000006,4.0
1.0,0.0,0.0,0.0,278.0,0.0,1.0
1.0,0.0,2.0,1.0,426.0,0.0,4.0
2.0,1.0,0.0,0.5,344.25,0.0,4.0
6.0,8.5,12.833333333333334,8.3333333333333339,418.05555555555549,119.40000000000001,4.0
3.0,0.0,0.0,0.33333333333333331,231.88888888888883,257.0,1.0
25.0,0.080000000000000002,0.16,0.83999999999999997,46.2624,12.666666666700001,1.0
1.0,0.0,0.0,0.0,238.0,0.0,1.0
2.0,0.5,0.0,1.0,147.5,42.0,1.0
2.0,0.0,0.0,1.5,147.5,0.0,1.0
6.0,0.16666666666666666,0.16666666666666666,0.33333333333333331,139.27777777777774,15.199999999999999,1.0
3.0,0.66666666666666663,0.0,0.66666666666666663,185.33333333333334,26.0,1.0
1.0,0.0,0.0,1.0,569.0,0.0,4.0
1.0,0.0,0.0,0.0,1107.0,0.0,2.0
3.0,0.0,0.0,0.33333333333333331,86.666666666666671,42.5,1.0
1.0,1.0,2.0,3.0,687.0,0.0,4.0
13.0,0.076923076923076927,0.076923076923076927,0.53846153846153844,41.147928994082839,47.666666666700003,1.0
1.0,0.0,0.0,0.0,815.0,0.0,2.0
4.0,0.25,0.25,0.0,122.8125,185.33333333299998,1.0
1.0,0.0,0.0,0.0,394.0,0.0,4.0
2.0,0.0,0.5,0.0,233.5,0.0,1.0
3.0,0.33333333333333331,0.0,0.66666666666666663,774.66666666666663,203.0,2.0
1.0,0.0,0.0,0.0,467.0,0.0,4.0
1.0,1.0,1.0,2.0,543.0,0.0,4.0
8.0,0.25,0.5,1.0,164.5625,77.142857142899999,1.0
2.0,0.0,0.0,0.5,468.0,54.0,4.0
1.0,0.0,0.0,2.0,1803.0,0.0,6.0
4.0,0.5,0.5,1.0,130.3125,42.0,1.0
4.0,0.25,0.5,2.0,171.625,95.0,1.0
1.0,0.0,0.0,0.0,91.0,0.0,1.0
1.0,0.0,0.0,0.0,624.0,0.0,4.0
1.0,1.0,0.0,2.0,357.0,0.0,4.0
1.0,0.0,0.0,0.0,169.0,0.0,1.0
1.0,0.0,1.0,0.0,651.0,0.0,4.0
2.0,0.5,0.5,2.0,585.0,0.0,4.0
1.0,0.0,0.0,0.0,299.0,0.0,4.0
5.0,0.0,0.0,1.0,73.840000000000003,0.0,1.0
2.0,4.5,2.0,5.0,539.25,0.0,4.0
13.0,0.076923076923076927,0.0,0.23076923076923078,54.408284023668635,65.833333333300004,1.0
11.0,0.81818181818181823,0.45454545454545453,0.90909090909090906,35.1404958677686,26.899999999999999,1.0
1.0,0.0,0.0,1.0,305.0,0.0,4.0
1.0,2.0,0.0,3.0,1920.0,0.0,6.0
3.0,0.0,0.0,0.33333333333333331,29.111111111111104,0.5,1.0
2.0,0.0,0.0,0.5,138.0,2.0,1.0
1.0,0.0,0.0,0.0,598.0,0.0,4.0
3.0,0.0,0.0,0.33333333333333331,62.555555555555543,86.0,1.0
3.0,0.0,0.66666666666666663,0.0,113.44444444444444,113.0,1.0
2.0,0.0,0.0,2.0,180.25,128.0,1.0
5.0,0.0,0.0,0.20000000000000001,100.44,125.75,1.0
2.0,0.0,0.0,0.5,152.75,210.0,1.0
19.0,0.36842105263157893,0.31578947368421051,0.89473684210526316,35.509695290858723,48.5,1.0
1.0,0.0,0.0,1.0,1349.0,0.0,2.0
1.0,0.0,0.0,1.0,81.0,0.0,1.0
11.0,0.27272727272727271,0.18181818181818182,0.54545454545454541,18.371900826446282,90.099999999999994,1.0
1.0,0.0,0.0,1.0,706.0,0.0,4.0
2.0,0.5,0.0,2.5,207.75,33.0,1.0
1.0,2.0,1.0,2.0,734.0,0.0,2.0
2.0,0.5,0.0,0.5,135.5,70.0,1.0
2.0,0.5,0.0,0.5,29.25,237.0,1.0
1.0,0.0,0.0,0.0,466.0,0.0,4.0
1.0,1.0,0.0,1.0,511.0,0.0,4.0
1.0,0.0,0.0,1.0,443.0,0.0,4.0
3.0,0.0,0.33333333333333331,0.33333333333333331,195.66666666666666,736.0,5.0
2.0,0.0,0.0,0.5,300.25,196.0,1.0
1.0,0.0,0.0,0.0,797.0,0.0,2.0
1.0,0.0,0.0,0.0,223.0,0.0,1.0
2.0,1.0,0.0,0.5,516.0,0.0,4.0
1.0,0.0,0.0,1.0,200.0,0.0,1.0
18.0,0.22222222222222221,0.22222222222222221,0.33333333333333331,8.3703703703703702,14.176470588199999,1.0
4.0,0.25,0.25,0.25,163.6875,58.0,1.0
1.0,0.0,0.0,0.0,62.0,0.0,1.0
1.0,3.0,1.0,5.0,2049.0,0.0,6.0
1.0,0.0,0.0,0.0,4633.0,0.0,3.0
3.0,5.333333333333333,2.0,5.333333333333333,291.77777777777783,45.0,1.0
1.0,0.0,0.0,0.0,517.0,0.0,4.0
3.0,0.33333333333333331,0.0,1.0,83.444444444444429,62.5,1.0
1.0,0.0,0.0,0.0,188.0,0.0,1.0
6.0,0.16666666666666666,0.0,0.33333333333333331,153.02777777777774,42.0,1.0
2.0,0.0,0.0,0.0,182.25,0.0,1.0
1.0,0.0,0.0,1.0,885.0,0.0,2.0
6.0,0.0,0.33333333333333331,0.66666666666666663,60.916666666666664,20.800000000000001,1.0
1.0,0.0,0.0,0.0,483.0,0.0,4.0
1.0,0.0,0.0,0.0,2206.0,0.0,6.0
1.0,0.0,0.0,0.0,626.0,0.0,4.0
1.0,1.0,0.0,2.0,542.0,0.0,4.0
2.0,0.0,0.0,1.0,318.5,0.0,4.0
1.0,0.0,0.0,0.0,297.0,0.0,4.0
1.0,0.0,0.0,0.0,1188.0,0.0,2.0
2.0,0.0,0.0,0.5,337.5,86.0,4.0
3.0,0.33333333333333331,0.0,0.33333333333333331,224.0,0.0,1.0
1.0,2.0,1.0,3.0,664.0,0.0,4.0
1.0,0.0,0.0,0.0,277.0,0.0,1.0
1.0,0.0,0.0,0.0,142.0,0.0,1.0
1.0,0.0,0.0,1.0,728.0,0.0,2.0
1.0,0.0,0.0,0.0,494.0,0.0,4.0
2.0,0.0,0.0,1.5,324.25,0.0,4.0
1.0,0.0,0.0,0.0,772.0,0.0,2.0
7.0,0.42857142857142855,0.2857142857142857,1.1428571428571428,141.10204081632651,0.0,1.0
1.0,1.0,0.0,1.0,349.0,0.0,4.0
3.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,31.666666666666668,59.0,1.0
3.0,0.66666666666666663,0.0,1.3333333333333333,22.222222222222225,2.0,1.0
1.0,0.0,0.0,0.0,299.0,0.0,4.0
1.0,0.0,0.0,2.0,327.0,0.0,4.0
1.0,0.0,0.0,0.0,1072.0,0.0,2.0
18.0,1.2222222222222223,0.94444444444444442,1.5,52.490740740740755,25.588235294099999,1.0
1.0,1.0,0.0,1.0,430.0,0.0,4.0
1.0,0.0,0.0,0.0,53.0,0.0,1.0
1.0,0.0,0.0,0.0,222.0,0.0,1.0
1.0,0.0,0.0,0.0,312.0,0.0,4.0
1.0,0.0,0.0,0.0,150.0,0.0,1.0
7.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,104.12244897959184,2.6666666666699999,1.0
5.0,0.80000000000000004,0.40000000000000002,1.2,46.32,146.75,1.0
1.0,1.0,1.0,1.0,2100.0,0.0,6.0
69.0,5.3188405797101446,6.5362318840579707,5.7681159420289854,18.788699852972066,8.3382352941199986,1.0
2.0,0.0,0.5,1.5,369.0,203.0,4.0
1.0,0.0,0.0,0.0,413.0,0.0,4.0
3.0,0.66666666666666663,0.0,1.0,72.777777777777757,2.5,1.0
1.0,0.0,0.0,1.0,795.0,0.0,2.0
2.0,0.5,0.5,0.0,82.75,452.0,5.0
1.0,0.0,0.0,2.0,284.0,0.0,1.0
198.0,0.46464646464646464,0.14141414141414141,0.86868686868686873,3.2350780532598713,3.71573604061,1.0
4.0,0.75,0.25,1.75,63.0625,274.33333333299998,1.0
1.0,0.0,0.0,0.0,859.0,0.0,2.0
2.0,0.0,1.0,1.0,123.0,0.0,1.0
1.0,1.0,0.0,1.0,620.0,0.0,4.0
2.0,0.0,0.0,0.5,1157.0,1.0,2.0
1.0,0.0,0.0,0.0,1718.0,0.0,6.0
1.0,0.0,0.0,0.0,263.0,0.0,1.0
1.0,0.0,0.0,0.0,250.0,0.0,1.0
8.0,0.125,0.25,0.375,29.3125,47.142857142899999,1.0
1.0,1.0,0.0,2.0,340.0,0.0,4.0
1.0,0.0,0.0,0.0,293.0,0.0,4.0
4.0,0.25,0.5,1.25,107.875,28.0,1.0
5.0,0.0,0.0,1.6000000000000001,146.80000000000001,1.0,1.0
7.0,0.2857142857142857,0.0,0.8571428571428571,70.612244897959187,55.5,1.0
1.0,0.0,0.0,0.0,183.0,0.0,1.0
1.0,1.0,1.0,1.0,537.0,0.0,4.0
1.0,0.0,0.0,0.0,801.0,0.0,2.0
1.0,0.0,0.0,2.0,749.0,0.0,2.0
1.0,1.0,1.0,1.0,283.0,0.0,1.0
4.0,0.0,0.0,0.0,105.625,167.0,1.0
1.0,0.0,0.0,0.0,731.0,0.0,2.0
1.0,0.0,1.0,2.0,1763.0,0.0,6.0
3.0,0.33333333333333331,0.0,1.6666666666666667,122.11111111111109,9.0,1.0
1.0,0.0,0.0,0.0,33.0,0.0,1.0
14.0,0.0,0.071428571428571425,0.42857142857142855,26.852040816326529,13.3846153846,1.0
1.0,0.0,1.0,4.0,1104.0,0.0,2.0
4.0,0.25,0.25,0.5,20.0625,201.66666666700002,1.0
4.0,0.0,0.0,0.0,132.8125,0.0,1.0
1.0,0.0,0.0,0.0,995.0,0.0,2.0
1.0,2.0,0.0,2.0,181.0,0.0,1.0
7.0,0.0,0.0,0.42857142857142855,22.346938775510203,9.8333333333300015,1.0
9.0,0.33333333333333331,0.1111111111111111,0.22222222222222221,78.543209876543187,122.5,1.0
1.0,0.0,0.0,0.0,2567.0,0.0,6.0
6.0,0.0,0.16666666666666666,0.5,29.111111111111104,32.600000000000001,1.0
1.0,0.0,0.0,0.0,777.0,0.0,2.0
6.0,0.16666666666666666,0.16666666666666666,1.3333333333333333,17.972222222222218,38.200000000000003,1.0
1.0,0.0,0.0,2.0,464.0,0.0,4.0
2.0,0.0,0.0,0.5,47.5,0.0,1.0
5.0,0.20000000000000001,0.0,0.20000000000000001,167.80000000000001,131.75,1.0
13.0,0.15384615384615385,0.0,0.38461538461538464,43.970414201183431,72.833333333300004,1.0
56.0,1.5,1.2142857142857142,2.2321428571428572,13.104591836734695,13.254545454500001,1.0
1.0,0.0,0.0,1.0,282.0,0.0,1.0
1.0,0.0,0.0,0.0,193.0,0.0,1.0
1.0,0.0,0.0,2.0,1105.0,0.0,2.0
1.0,0.0,0.0,0.0,147.0,0.0,1.0
5.0,1.2,0.40000000000000002,1.6000000000000001,160.28,0.25,1.0
1.0,0.0,0.0,0.0,2.0,0.0,1.0
1.0,0.0,0.0,0.0,129.0,0.0,1.0
1.0,0.0,0.0,0.0,423.0,0.0,4.0
2.0,0.0,0.0,1.5,342.25,122.0,4.0
2.0,0.0,0.0,1.5,584.75,201.0,4.0
5.0,1.0,2.2000000000000002,2.2000000000000002,300.71999999999997,30.5,4.0
4.0,0.0,0.0,0.25,62.0,40.666666666700003,1.0
3.0,0.0,0.0,0.66666666666666663,257.55555555555549,157.5,1.0
4.0,0.0,0.0,0.75,122.875,131.0,1.0
1.0,0.0,0.0,0.0,504.0,0.0,4.0
3.0,0.0,0.0,0.0,325.77777777777789,147.0,4.0
1.0,0.0,0.0,2.0,448.0,0.0,4.0
1.0,1.0,1.0,3.0,1801.0,0.0,6.0
19.0,7.7894736842105265,7.2631578947368425,8.8947368421052637,99.008310249307485,22.388888888899999,1.0
1.0,1.0,0.0,1.0,315.0,0.0,4.0
2.0,0.0,0.0,1.0,517.75,7.0,4.0
1.0,0.0,0.0,0.0,104.0,0.0,1.0
1.0,0.0,0.0,2.0,487.0,0.0,4.0
1.0,0.0,0.0,0.0,266.0,0.0,1.0
6.0,1.0,0.0,1.8333333333333333,98.305555555555557,0.0,1.0
2.0,0.0,0.0,0.0,410.75,0.0,4.0
1.0,0.0,0.0,0.0,671.0,0.0,4.0
6.0,0.0,0.16666666666666666,0.0,11.333333333333334,0.59999999999999998,1.0
8.0,0.0,0.0,0.25,35.296875,11.285714285699999,1.0
6.0,0.33333333333333331,0.0,0.33333333333333331,65.972222222222214,0.59999999999999998,1.0
1.0,1.0,2.0,1.0,377.0,0.0,4.0
2.0,0.5,1.0,0.0,248.75,0.0,1.0
1.0,3.0,5.0,2.0,484.0,0.0,4.0
1.0,0.0,0.0,0.0,286.0,0.0,1.0
1.0,0.0,0.0,1.0,346.0,0.0,4.0
1.0,0.0,0.0,0.0,1071.0,0.0,2.0
1.0,0.0,0.0,0.0,103.0,0.0,1.0
1.0,0.0,0.0,0.0,333.0,0.0,4.0
1.0,0.0,0.0,0.0,214.0,0.0,1.0
2.0,0.0,0.0,1.0,526.75,0.0,4.0
3.0,0.0,0.0,0.33333333333333331,203.0,0.0,1.0
1.0,0.0,0.0,0.0,430.0,0.0,4.0
1.0,0.0,0.0,0.0,176.0,0.0,1.0
1.0,0.0,0.0,0.0,837.0,0.0,2.0
1.0,0.0,1.0,0.0,441.0,0.0,4.0
1.0,0.0,0.0,1.0,1454.0,0.0,6.0
2.0,0.0,0.0,1.0,545.0,0.0,4.0
1.0,0.0,0.0,0.0,457.0,0.0,4.0
1.0,3.0,0.0,3.0,1109.0,0.0,2.0
2.0,1.5,1.5,2.0,919.0,0.0,2.0
1.0,0.0,0.0,1.0,1155.0,0.0,2.0
4.0,1.25,1.0,1.5,207.3125,0.0,1.0
21.0,1.2857142857142858,0.80952380952380953,1.6666666666666667,31.369614512471653,49.899999999999999,1.0
1.0,0.0,0.0,0.0,177.0,0.0,1.0
1.0,1.0,0.0,1.0,514.0,0.0,4.0
1.0,0.0,0.0,0.0,905.0,0.0,2.0
1.0,0.0,0.0,1.0,2130.0,0.0,6.0
2.0,0.5,0.0,4.5,134.5,738.0,5.0
1.0,0.0,0.0,1.0,976.0,0.0,2.0
1.0,0.0,0.0,1.0,562.0,0.0,4.0
1.0,1.0,0.0,0.0,928.0,0.0,2.0
1.0,0.0,0.0,0.0,372.0,0.0,4.0
2.0,0.5,0.0,0.0,85.0,0.0,1.0
199.0,5.2261306532663321,3.2160804020100504,6.1356783919597992,3.8937653089568447,8.1363636363600005,1.0
1.0,1.0,0.0,1.0,993.0,0.0,2.0
1.0,0.0,0.0,2.0,335.0,0.0,4.0
1.0,0.0,0.0,0.0,1522.0,0.0,6.0
3.0,0.0,0.0,0.66666666666666663,282.55555555555549,4.5,1.0
1.0,1.0,0.0,1.0,213.0,0.0,1.0
74.0,4.0270270270270272,3.4864864864864864,4.6351351351351351,10.139700511322131,2.7123287671200003,1.0
23.0,0.17391304347826086,0.043478260869565216,1.0,17.230623818525515,26.681818181799997,1.0
7.0,0.14285714285714285,0.0,1.2857142857142858,144.22448979591837,80.333333333300004,1.0
1.0,0.0,0.0,1.0,758.0,0.0,2.0
1.0,0.0,0.0,0.0,104.0,0.0,1.0
1.0,2.0,1.0,1.0,796.0,0.0,2.0
1.0,0.0,0.0,0.0,80.0,0.0,1.0
2.0,0.0,0.0,0.0,304.0,0.0,4.0
1.0,0.0,0.0,0.0,254.0,0.0,1.0
1.0,2.0,0.0,1.0,616.0,0.0,4.0
1.0,0.0,0.0,0.0,75.0,0.0,1.0
1.0,0.0,0.0,0.0,148.0,0.0,1.0
1.0,0.0,0.0,1.0,1924.0,0.0,6.0
1.0,0.0,0.0,0.0,202.0,0.0,1.0
4.0,0.0,0.0,0.25,89.0625,88.666666666699996,1.0
2.0,0.0,0.0,0.0,51.5,0.0,1.0
87.0,0.77011494252873558,0.55172413793103448,1.0,8.3445633505086541,5.6395348837199997,1.0
1.0,0.0,1.0,0.0,329.0,0.0,4.0
1.0,1.0,0.0,0.0,446.0,0.0,4.0
1.0,0.0,0.0,0.0,133.0,0.0,1.0
1.0,0.0,0.0,2.0,181.0,0.0,1.0
2.0,1.0,0.5,1.0,122.0,2.0,1.0
2.0,0.0,0.0,0.0,282.0,491.0,5.0
5.0,0.0,0.0,0.0,148.92000000000002,36.5,1.0
2.0,0.0,0.0,0.0,350.75,11.0,4.0
1.0,0.0,0.0,0.0,716.0,0.0,4.0
5.0,0.0,0.20000000000000001,0.20000000000000001,150.04000000000002,127.75,1.0
4.0,0.0,0.0,1.0,217.8125,36.666666666700003,1.0
1.0,0.0,0.0,0.0,116.0,0.0,1.0
1.0,0.0,0.0,1.0,292.0,0.0,4.0
2.0,0.0,0.0,1.0,277.5,0.0,1.0
2.0,0.0,0.5,1.0,709.75,30.0,4.0
4.0,0.5,1.0,2.5,151.4375,341.0,5.0
3.0,0.0,0.0,1.3333333333333333,174.66666666666666,0.0,1.0
1.0,0.0,0.0,0.0,813.0,0.0,2.0
1.0,0.0,0.0,2.0,1436.0,0.0,6.0
4.0,0.5,1.0,1.5,66.3125,40.0,1.0
1.0,0.0,0.0,0.0,98.0,0.0,1.0
4.0,0.25,0.0,0.5,5.25,106.0,1.0
2.0,0.0,0.0,0.0,211.25,1.0,1.0
1.0,0.0,0.0,0.0,871.0,0.0,2.0
9.0,0.0,0.0,0.33333333333333331,74.320987654320973,92.5,1.0
3.0,0.0,0.0,0.0,151.33333333333334,9.0,1.0
1.0,0.0,0.0,1.0,464.0,0.0,4.0
1.0,0.0,0.0,1.0,427.0,0.0,4.0
1.0,0.0,0.0,0.0,379.0,0.0,4.0
1.0,0.0,0.0,0.0,475.0,0.0,4.0
5.0,2.0,0.20000000000000001,2.6000000000000001,172.04000000000002,0.5,1.0
5.0,0.0,0.40000000000000002,0.40000000000000002,91.560000000000002,1.25,1.0
1.0,0.0,0.0,0.0,410.0,0.0,4.0
1.0,0.0,0.0,0.0,99.0,0.0,1.0
2.0,0.0,0.0,0.5,492.5,1.0,4.0
8.0,1.625,0.25,2.25,132.203125,9.0,1.0
1.0,0.0,0.0,0.0,1027.0,0.0,2.0
4.0,0.0,0.0,0.5,175.5,1.3333333333299999,1.0
1.0,0.0,0.0,1.0,568.0,0.0,4.0
1.0,0.0,0.0,0.0,249.0,0.0,1.0
1.0,0.0,0.0,0.0,486.0,0.0,4.0
6.0,0.83333333333333337,0.16666666666666666,1.5,39.861111111111107,148.59999999999999,1.0
2.0,0.0,0.5,0.0,1031.5,0.0,2.0
4.0,0.75,0.0,1.5,230.375,150.0,1.0
1.0,3.0,3.0,3.0,2121.0,0.0,6.0
3.0,0.0,0.0,0.0,256.77777777777783,234.0,1.0
2.0,1.0,1.0,1.0,297.25,0.0,4.0
1.0,0.0,1.0,0.0,285.0,0.0,1.0
4.0,5.0,3.25,6.75,547.625,158.33333333299998,4.0
1.0,0.0,0.0,0.0,154.0,0.0,1.0
1.0,1.0,3.0,5.0,1775.0,0.0,6.0
1.0,0.0,0.0,0.0,160.0,0.0,1.0
2.0,0.0,0.0,2.5,25.0,39.0,1.0
3.0,0.0,0.0,0.0,25.0,42.5,1.0
2.0,0.0,0.0,0.0,196.25,42.0,1.0
1.0,0.0,1.0,2.0,127.0,0.0,1.0
1.0,1.0,0.0,1.0,274.0,0.0,1.0
1.0,0.0,0.0,0.0,834.0,0.0,2.0
21.0,0.19047619047619047,0.095238095238095233,0.52380952380952384,19.104308390022673,49.549999999999997,1.0
2.0,0.0,0.0,0.0,96.25,0.0,1.0
1.0,0.0,0.0,0.0,368.0,0.0,4.0
17.0,0.058823529411764705,0.058823529411764705,0.70588235294117652,9.6401384083044981,7.1875,1.0
2.0,0.5,0.5,0.5,327.75,22.0,4.0
2.0,0.5,1.5,2.5,399.25,0.0,4.0
10.0,0.80000000000000004,0.59999999999999998,1.3,46.210000000000001,1.3333333333299999,1.0
1.0,1.0,0.0,0.0,1457.0,0.0,6.0
7.0,0.0,0.14285714285714285,1.2857142857142858,56.938775510204081,66.0,1.0
1.0,1.0,0.0,2.0,643.0,0.0,4.0
4.0,1.0,1.25,2.5,138.9375,154.66666666700002,1.0
1.0,0.0,0.0,1.0,38.0,0.0,1.0
1.0,0.0,0.0,1.0,257.0,0.0,1.0
1.0,0.0,0.0,0.0,974.0,0.0,2.0
2.0,0.5,0.5,1.5,500.5,7.0,4.0
1.0,0.0,0.0,2.0,157.0,0.0,1.0
1.0,0.0,0.0,0.0,158.0,0.0,1.0
1.0,0.0,0.0,0.0,86.0,0.0,1.0
5.0,0.20000000000000001,0.0,0.80000000000000004,15.84,6.0,1.0
1.0,1.0,0.0,2.0,666.0,0.0,4.0
1.0,0.0,0.0,1.0,760.0,0.0,2.0
1.0,0.0,0.0,0.0,314.0,0.0,4.0
98.0,1.2244897959183674,0.7142857142857143,2.0306122448979593,7.4600166597251141,14.618556700999999,1.0
4.0,0.0,0.0,1.25,47.8125,129.66666666700002,1.0
3.0,0.0,0.33333333333333331,0.33333333333333331,102.55555555555556,227.5,1.0
2.0,1.5,1.0,2.0,1211.75,0.0,2.0
3.0,1.3333333333333333,0.33333333333333331,1.6666666666666667,179.11111111111111,278.5,5.0
2.0,0.0,0.5,1.5,754.75,0.0,2.0
1.0,0.0,0.0,0.0,729.0,0.0,2.0
9.0,2.2222222222222223,2.2222222222222223,3.0,181.32098765432099,67.0,1.0
2.0,0.5,1.0,1.5,422.0,29.0,4.0
1.0,0.0,0.0,1.0,323.0,0.0,4.0
4.0,0.25,0.25,0.5,30.8125,65.333333333300004,1.0
1.0,1.0,0.0,2.0,505.0,0.0,4.0
1.0,1.0,0.0,0.0,294.0,0.0,4.0
1.0,0.0,0.0,0.0,262.0,0.0,1.0
1.0,1.0,0.0,0.0,294.0,0.0,4.0
1.0,0.0,0.0,1.0,931.0,0.0,2.0
1.0,0.0,0.0,1.0,694.0,0.0,4.0
1.0,1.0,0.0,1.0,654.0,0.0,4.0
1.0,0.0,0.0,0.0,611.0,0.0,4.0
3.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,107.66666666666667,27.5,1.0
9.0,0.22222222222222221,0.44444444444444442,0.88888888888888884,24.382716049382719,62.5,1.0
2.0,0.0,0.0,0.5,422.75,13.0,4.0
3.0,1.6666666666666667,0.0,2.0,141.66666666666666,0.5,1.0
1.0,1.0,1.0,1.0,330.0,0.0,4.0
1.0,0.0,0.0,0.0,723.0,0.0,4.0
34.0,0.44117647058823528,0.41176470588235292,0.94117647058823528,26.104671280276818,27.060606060599998,1.0
1.0,0.0,0.0,0.0,4995.0,0.0,3.0
2.0,0.5,0.5,0.0,231.5,425.0,5.0
1.0,0.0,0.0,0.0,582.0,0.0,4.0
1.0,1.0,0.0,1.0,1358.0,0.0,2.0
6.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,100.25,198.19999999999999,1.0
1.0,0.0,0.0,0.0,240.0,0.0,1.0
1.0,0.0,0.0,0.0,1564.0,0.0,6.0
1.0,1.0,0.0,0.0,453.0,0.0,4.0
3.0,0.33333333333333331,0.33333333333333331,0.66666666666666663,142.55555555555557,35.0,1.0
1.0,5.0,8.0,4.0,3023.0,0.0,3.0
1.0,0.0,0.0,0.0,440.0,0.0,4.0
4.0,0.75,0.0,0.25,89.5625,32.0,1.0
1.0,0.0,0.0,0.0,737.0,0.0,2.0
1.0,0.0,0.0,2.0,650.0,0.0,4.0
1.0,0.0,0.0,0.0,276.0,0.0,1.0
3.0,0.0,0.33333333333333331,0.0,123.44444444444441,0.0,1.0
1.0,0.0,0.0,0.0,650.0,0.0,4.0
2.0,0.0,0.0,0.5,518.5,18.0,4.0
1.0,0.0,0.0,0.0,1630.0,0.0,6.0
1.0,0.0,0.0,0.0,412.0,0.0,4.0
1.0,0.0,0.0,0.0,45.0,0.0,1.0
2.0,0.0,1.0,1.0,309.75,629.0,5.0
1.0,1.0,0.0,3.0,380.0,0.0,4.0
32.0,0.46875,0.34375,0.9375,15.099609375,37.193548387100002,1.0
53.0,2.8490566037735849,2.6792452830188678,3.6603773584905661,35.491634033463868,5.76923076923,1.0
5.0,0.20000000000000001,0.0,0.20000000000000001,24.119999999999997,38.5,1.0
1.0,0.0,0.0,0.0,697.0,0.0,4.0
9.0,0.22222222222222221,0.22222222222222221,0.88888888888888884,65.790123456790127,79.625,1.0
16.0,0.0,0.25,0.5,64.83984375,48.866666666699999,1.0
2.0,0.5,0.0,0.5,157.0,488.0,5.0
2.0,0.0,0.0,0.0,187.25,0.0,1.0
16.0,0.1875,0.0625,0.375,36.5390625,2.4666666666700001,1.0
1.0,0.0,3.0,1.0,1777.0,0.0,6.0
2.0,0.0,0.0,1.0,328.0,0.0,4.0
2.0,1.0,1.0,1.5,90.5,0.0,1.0
1.0,0.0,0.0,0.0,355.0,0.0,4.0
1.0,1.0,1.0,1.0,83.0,0.0,1.0
1.0,1.0,0.0,0.0,969.0,0.0,2.0
1.0,0.0,0.0,1.0,176.0,0.0,1.0
1.0,0.0,0.0,0.0,513.0,0.0,4.0
1.0,1.0,0.0,3.0,374.0,0.0,4.0
1.0,0.0,0.0,0.0,185.0,0.0,1.0
6.0,0.16666666666666666,0.0,0.5,83.805555555555543,32.399999999999999,1.0
2.0,0.5,0.5,1.0,1336.75,332.0,2.0
2.0,0.0,0.0,0.0,300.5,34.0,4.0
1.0,0.0,0.0,1.0,172.0,0.0,1.0
